Country,Job Title,Age Group,Quantity,Percentage
Austria,GPS Field Data Collector (Global Positioning System Field Data Collector),[40-45),1,0.013513513513513514
Austria,Geographic Information Systems Data Administrator (GIS Data Administrator),[45-55),1,0.013513513513513514
Austria,Geographic Information Systems Data Manager (GIS Data Manager),[45-55),1,0.013513513513513514
Austria,Geographic Information Systems Data Specialist (GIS Data Specialist),[30-35),1,0.013513513513513514
Austria,Geographic Information Systems Database Administrator (GIS Database Administrator),[30-35),1,0.013513513513513514
Austria,Geographic Information Systems Database Administrator (GIS Database Administrator),[40-45),3,0.04054054054054054
Austria,Internet Database Specialist,(18-25),1,0.013513513513513514
Austria,Maintenance Data Analyst,[45-55),1,0.013513513513513514
Austria,"Naval Tactical Data System--Combat Information Center Watch Officer, General",(18-25),1,0.013513513513513514
Austria,"Naval Tactical Data System--Combat Information Center Watch Officer, General",[30-35),1,0.013513513513513514
Belgium,Automatic Data Processing Customer Liaison (ADP Customer Liaison),[45-55),1,0.009708737864077669
Belgium,Automatic Data Processing Planner,[45-55),2,0.019417475728155338
Belgium,Automatic Data Processing Planner (ADP Planner),[40-45),1,0.009708737864077669
Belgium,Automatic Data Processing Systems Security Specialist (ADP Systems Security),[55-70),2,0.019417475728155338
Belgium,Clinical Data Associate,[30-35),1,0.009708737864077669
Belgium,Clinical Data Associate,[45-55),2,0.019417475728155338
Belgium,Clinical Data Coordinator,[55-70),1,0.009708737864077669
Belgium,Crime Data Specialist,[30-35),1,0.009708737864077669
Belgium,Data Administrator,[30-35),2,0.019417475728155338
Belgium,Data Administrator,[45-55),1,0.009708737864077669
Belgium,Data Architect,[40-45),2,0.019417475728155338
Belgium,Data Architect,[45-55),1,0.009708737864077669
Belgium,Data Base Design Analyst,[45-55),1,0.009708737864077669
Belgium,Data Capture Specialist,[55-70),1,0.009708737864077669
Belgium,Data Collector,[40-45),1,0.009708737864077669
Belgium,Data Communications Analyst,[45-55),1,0.009708737864077669
Belgium,Data Coordinator,[40-45),1,0.009708737864077669
Belgium,Data Entry Associate,(18-25),1,0.009708737864077669
Belgium,Data Entry Representative,[55-70),1,0.009708737864077669
Belgium,Data Entry Specialist,[40-45),1,0.009708737864077669
Belgium,Data Management Associate,[30-35),1,0.009708737864077669
Belgium,Data Management Information Technology Specialist,[40-45),2,0.019417475728155338
Belgium,Data Manager,[45-55),1,0.009708737864077669
Belgium,Data Miner,[30-35),1,0.009708737864077669
Belgium,Data Officer,(18-25),1,0.009708737864077669
Belgium,Data Officer,[30-35),1,0.009708737864077669
Belgium,Data Officer,[40-45),2,0.019417475728155338
Belgium,Data Processing Consultant,[45-55),1,0.009708737864077669
Belgium,Data Processing Manager,[30-35),1,0.009708737864077669
Belgium,Data Processing Systems Analyst,[30-35),1,0.009708737864077669
Belgium,Data Processing Systems Analyst,[40-45),1,0.009708737864077669
Belgium,Data Processing Systems Project Planner,[40-45),2,0.019417475728155338
Belgium,Data Recovery Planner,[40-45),1,0.009708737864077669
Belgium,Data Scientist,(18-25),1,0.009708737864077669
Belgium,Data Scientist,[30-35),1,0.009708737864077669
Belgium,Data Scientist,[45-55),2,0.019417475728155338
Belgium,Data Security Administrator,[30-35),1,0.009708737864077669
Belgium,Data Security Administrator,[40-45),2,0.019417475728155338
Belgium,Data Security Analyst,[45-55),2,0.019417475728155338
Belgium,Data Storage Specialist,[45-55),1,0.009708737864077669
Belgium,Data Systems Manager,[45-55),1,0.009708737864077669
Belgium,Data Warehouse Analyst,[45-55),1,0.009708737864077669
Belgium,Data Warehouse Developer,[45-55),1,0.009708737864077669
Belgium,Data Warehouse Specialist,[40-45),2,0.019417475728155338
Belgium,Data Warehousing Manager,[45-55),2,0.019417475728155338
Belgium,Database Administration Associate,[45-55),1,0.009708737864077669
Belgium,Database Administration Associate,[55-70),1,0.009708737864077669
Belgium,Database Architect,[30-35),1,0.009708737864077669
Belgium,Database Consultant,[40-45),1,0.009708737864077669
Belgium,Database Consultant,[45-55),1,0.009708737864077669
Belgium,Database Coordinator,[40-45),1,0.009708737864077669
Belgium,Database Design Analyst,[45-55),1,0.009708737864077669
Belgium,Database Designer,[30-35),1,0.009708737864077669
Belgium,Database Designer,[40-45),1,0.009708737864077669
Belgium,Database Development and Administration Project Manager,[45-55),1,0.009708737864077669
Belgium,Database Engineer,[45-55),3,0.02912621359223301
Belgium,Database Management System Specialist (DBMS Specialist),[30-35),1,0.009708737864077669
Belgium,Database Management System Specialist (DBMS Specialist),[55-70),1,0.009708737864077669
Belgium,Database Manager,[30-35),2,0.019417475728155338
Belgium,Database Manager,[45-55),1,0.009708737864077669
Belgium,Database Marketing Analyst,[30-35),1,0.009708737864077669
Belgium,Database Marketing Analyst,[45-55),1,0.009708737864077669
Belgium,Database Security Administrator,[30-35),1,0.009708737864077669
Belgium,Database Software Technician,[40-45),1,0.009708737864077669
Belgium,Database Tester,[40-45),2,0.019417475728155338
Belgium,Director of Data Operations,[30-35),1,0.009708737864077669
Belgium,Director of Data Operations,[40-45),1,0.009708737864077669
Belgium,Director of Data Operations,[45-55),1,0.009708737864077669
Belgium,Electronic Data Processing Auditor (EDP Auditor),[55-70),1,0.009708737864077669
Belgium,Field Artillery Automated Tactical Data System Specialist,[45-55),1,0.009708737864077669
Belgium,Flight Data Technician,[30-35),1,0.009708737864077669
Belgium,Geographic Information Systems Data Manager (GIS Data Manager),[30-35),1,0.009708737864077669
Belgium,Geographic Information Systems Data Manager (GIS Data Manager),[45-55),1,0.009708737864077669
Belgium,Geographic Information Systems Data Manager (GIS Data Manager),[55-70),1,0.009708737864077669
Belgium,Geographic Information Systems Data Specialist (GIS Data Specialist),[40-45),1,0.009708737864077669
Belgium,Geographic Information Systems Data Specialist (GIS Data Specialist),[45-55),1,0.009708737864077669
Belgium,Head of Information Systems and Data Processing,[40-45),1,0.009708737864077669
Belgium,Health Data Analyst,(18-25),1,0.009708737864077669
Belgium,Health Data Analyst,[45-55),2,0.019417475728155338
Belgium,Log Data Technician,[45-55),1,0.009708737864077669
Belgium,Marketing Database Analyst,[45-55),1,0.009708737864077669
Belgium,Medical Data Analyst,[45-55),1,0.009708737864077669
Belgium,Oracle Database Administrator (Oracle DBA),[45-55),1,0.009708737864077669
Belgium,Reference Data Expert,[40-45),1,0.009708737864077669
Belgium,SQL Database Administrator,[40-45),1,0.009708737864077669
Bulgaria,Automatic Data Processing Planner,[55-70),1,0.010416666666666666
Bulgaria,Automatic Data Processing Planner (ADP Planner),[55-70),1,0.010416666666666666
Bulgaria,Business Database Analyst,[40-45),1,0.010416666666666666
Bulgaria,Clinical Data Management Associate Director,[45-55),1,0.010416666666666666
Bulgaria,Clinical Data Manager,[40-45),1,0.010416666666666666
Bulgaria,Computer or Data Processing Systems Consultant,[45-55),1,0.010416666666666666
Bulgaria,Data Abstractor,[30-35),1,0.010416666666666666
Bulgaria,Data Administrator,[30-35),2,0.020833333333333332
Bulgaria,Data Architect,[30-35),1,0.010416666666666666
Bulgaria,Data Architect,[40-45),1,0.010416666666666666
Bulgaria,Data Base Design Analyst,[45-55),1,0.010416666666666666
Bulgaria,Data Center Manager,[45-55),1,0.010416666666666666
Bulgaria,Data Center Operator,[30-35),1,0.010416666666666666
Bulgaria,Data Communications Analyst,[40-45),1,0.010416666666666666
Bulgaria,Data Compiler,[30-35),1,0.010416666666666666
Bulgaria,Data Control Assistant,[30-35),1,0.010416666666666666
Bulgaria,Data Coordinator,[40-45),1,0.010416666666666666
Bulgaria,Data Management Associate,[30-35),1,0.010416666666666666
Bulgaria,Data Management Information Technology Specialist,[30-35),1,0.010416666666666666
Bulgaria,Data Miner,[30-35),1,0.010416666666666666
Bulgaria,Data Miner,[45-55),1,0.010416666666666666
Bulgaria,Data Modeling Specialist,[45-55),1,0.010416666666666666
Bulgaria,Data Officer,[45-55),1,0.010416666666666666
Bulgaria,Data Operations Director,[55-70),1,0.010416666666666666
Bulgaria,Data Processing Auditor,[45-55),1,0.010416666666666666
Bulgaria,Data Processing Auditor,[55-70),1,0.010416666666666666
Bulgaria,Data Processing Manager,[45-55),1,0.010416666666666666
Bulgaria,Data Processing Manager,[55-70),2,0.020833333333333332
Bulgaria,Data Processing Systems Analyst,[30-35),1,0.010416666666666666
Bulgaria,Data Processing Systems Analyst,[45-55),1,0.010416666666666666
Bulgaria,Data Recovery Planner,[45-55),1,0.010416666666666666
Bulgaria,Data Reduction Technician,[40-45),1,0.010416666666666666
Bulgaria,Data Security Administrator,[40-45),1,0.010416666666666666
Bulgaria,Data Security Analyst,[30-35),1,0.010416666666666666
Bulgaria,Data Storage Specialist,[45-55),1,0.010416666666666666
Bulgaria,Data Systems Manager,[40-45),1,0.010416666666666666
Bulgaria,Data Warehouse Architect,[30-35),2,0.020833333333333332
Bulgaria,Data Warehouse Architect,[40-45),1,0.010416666666666666
Bulgaria,Data Warehouse Developer,[45-55),2,0.020833333333333332
Bulgaria,Data Warehouse Specialist,[30-35),2,0.020833333333333332
Bulgaria,Data Warehouse Specialist,[40-45),2,0.020833333333333332
Bulgaria,Data Warehouse Specialist,[45-55),1,0.010416666666666666
Bulgaria,Data Warehousing Engineer,[45-55),1,0.010416666666666666
Bulgaria,Data Warehousing Specialist,[40-45),1,0.010416666666666666
Bulgaria,Data Warehousing Specialist,[45-55),1,0.010416666666666666
Bulgaria,Database Administration Associate,[30-35),1,0.010416666666666666
Bulgaria,Database Administration Associate,[40-45),1,0.010416666666666666
Bulgaria,Database Administration Manager,[45-55),1,0.010416666666666666
Bulgaria,Database Analyst,[40-45),1,0.010416666666666666
Bulgaria,Database Architect,[55-70),1,0.010416666666666666
Bulgaria,Database Consultant,[55-70),1,0.010416666666666666
Bulgaria,Database Coordinator,[40-45),1,0.010416666666666666
Bulgaria,Database Design Analyst,(18-25),1,0.010416666666666666
Bulgaria,Database Designer,[30-35),1,0.010416666666666666
Bulgaria,Database Designer,[40-45),1,0.010416666666666666
Bulgaria,Database Development Project Manager,[30-35),1,0.010416666666666666
Bulgaria,Database Modeler,[40-45),1,0.010416666666666666
Bulgaria,Database Modeler,[45-55),1,0.010416666666666666
Bulgaria,Database Security Administrator,[40-45),1,0.010416666666666666
Bulgaria,Database Security Expert,[40-45),1,0.010416666666666666
Bulgaria,Database Software Technician,[40-45),1,0.010416666666666666
Bulgaria,Database Software Technician,[55-70),1,0.010416666666666666
Bulgaria,Database Tester,[30-35),1,0.010416666666666666
Bulgaria,Database Tester,[45-55),1,0.010416666666666666
Bulgaria,Director of Data Operations,[40-45),1,0.010416666666666666
Bulgaria,Electronic Data Processing Auditor (EDP Auditor),[30-35),1,0.010416666666666666
Bulgaria,"Engineer, System Electronic Data Processing (Engineer, System EDP)",[30-35),2,0.020833333333333332
Bulgaria,"Engineer, System Electronic Data Processing (Engineer, System EDP)",[40-45),1,0.010416666666666666
Bulgaria,Geographic Information Systems Data Administrator (GIS Data Administrator),[45-55),1,0.010416666666666666
Bulgaria,Geographic Information Systems Data Manager (GIS Data Manager),[30-35),1,0.010416666666666666
Bulgaria,Geographic Information Systems Data Specialist (GIS Data Specialist),[30-35),1,0.010416666666666666
Bulgaria,Geographic Information Systems Data Specialist (GIS Data Specialist),[40-45),1,0.010416666666666666
Bulgaria,Geographic Information Systems Data Specialist (GIS Data Specialist),[45-55),2,0.020833333333333332
Bulgaria,Geographic Information Systems Database Administrator (GIS Database Administrator),[55-70),2,0.020833333333333332
Bulgaria,Head of Information Systems and Data Processing,[45-55),2,0.020833333333333332
Bulgaria,Head of Information Systems and Data Processing,[55-70),1,0.010416666666666666
Bulgaria,Internet Database Specialist,[30-35),1,0.010416666666666666
Bulgaria,Internet Database Specialist,[45-55),2,0.020833333333333332
Bulgaria,Internet Database Specialist,[55-70),1,0.010416666666666666
Bulgaria,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",[40-45),1,0.010416666666666666
Bulgaria,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",[45-55),1,0.010416666666666666
Bulgaria,SCADA Technician (Supervisory Control and Data Acquisition Technician),[45-55),1,0.010416666666666666
Bulgaria,SQL Database Administrator,[40-45),2,0.020833333333333332
Bulgaria,Survey Data Technician,[40-45),1,0.010416666666666666
Croatia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),[45-55),1,0.02040816326530612
Croatia,Clinical Data Abstractor,[40-45),1,0.02040816326530612
Croatia,Clinical Data Management Associate Director,[40-45),1,0.02040816326530612
Croatia,Computer or Data Processing Systems Consultant,(18-25),1,0.02040816326530612
Croatia,Computer or Data Processing Systems Consultant,[55-70),1,0.02040816326530612
Croatia,Data Administrator,[30-35),1,0.02040816326530612
Croatia,Data Analysis Assistant,[40-45),1,0.02040816326530612
Croatia,Data Coordinator,[55-70),1,0.02040816326530612
Croatia,Data Entry Associate,[55-70),1,0.02040816326530612
Croatia,Data Management Associate,[40-45),1,0.02040816326530612
Croatia,Data Management Information Technology Specialist,[45-55),1,0.02040816326530612
Croatia,Data Modeling Specialist,[40-45),1,0.02040816326530612
Croatia,Data Officer,[45-55),1,0.02040816326530612
Croatia,Data Operations Director,[45-55),1,0.02040816326530612
Croatia,Data Processing Manager,[30-35),1,0.02040816326530612
Croatia,Data Processing Systems Project Planner,[45-55),1,0.02040816326530612
Croatia,Data Security Administrator,[30-35),1,0.02040816326530612
Croatia,Data Security Administrator,[40-45),1,0.02040816326530612
Croatia,Data Storage Specialist,[30-35),1,0.02040816326530612
Croatia,Data Storage Specialist,[45-55),1,0.02040816326530612
Croatia,Data Systems Manager,[45-55),2,0.04081632653061224
Croatia,Data Warehouse Developer,[30-35),1,0.02040816326530612
Croatia,Data Warehouse Specialist,[45-55),1,0.02040816326530612
Croatia,Database Coordinator,[45-55),1,0.02040816326530612
Croatia,Database Design Analyst,[30-35),1,0.02040816326530612
Croatia,Database Design Analyst,[45-55),1,0.02040816326530612
Croatia,Database Designer,[45-55),1,0.02040816326530612
Croatia,Database Engineer,[40-45),1,0.02040816326530612
Croatia,Database Modeler,[45-55),2,0.04081632653061224
Croatia,Database Security Administrator,[30-35),2,0.04081632653061224
Croatia,Database Security Administrator,[45-55),1,0.02040816326530612
Croatia,Database Security Expert,[45-55),1,0.02040816326530612
Croatia,Database Specialist,[55-70),1,0.02040816326530612
Croatia,Database Tester,[55-70),1,0.02040816326530612
Croatia,Electronic Data Interchange System Developer (EDI System Developer),[45-55),1,0.02040816326530612
Croatia,"Engineer, System Electronic Data Processing (Engineer, System EDP)",[40-45),1,0.02040816326530612
Croatia,Geographic Information Systems Data Administrator (GIS Data Administrator),[30-35),1,0.02040816326530612
Croatia,Geographic Information Systems Data Manager (GIS Data Manager),[30-35),1,0.02040816326530612
Croatia,Geographic Information Systems Data Manager (GIS Data Manager),[45-55),1,0.02040816326530612
Croatia,Geographic Information Systems Data Specialist (GIS Data Specialist),[40-45),1,0.02040816326530612
Croatia,Geographic Information Systems Data Specialist (GIS Data Specialist),[45-55),1,0.02040816326530612
Croatia,Geographic Information Systems Database Administrator (GIS Database Administrator),[30-35),1,0.02040816326530612
Croatia,Head of Information Systems and Data Processing,[40-45),1,0.02040816326530612
Croatia,Internet Database Specialist,[40-45),1,0.02040816326530612
Croatia,Internet Database Specialist,[45-55),1,0.02040816326530612
Croatia,"Operations Officer, Afloat (Naval Tactical Data Systems)",[30-35),1,0.02040816326530612
Cyprus,Clinical Trials Data Coordinator,(18-25),1,0.125
Cyprus,Data Communications Analyst,[30-35),1,0.125
Cyprus,Data Management Associate,[30-35),1,0.125
Cyprus,Data Modeling Specialist,[45-55),1,0.125
Cyprus,Data Systems Manager,[45-55),1,0.125
Cyprus,Data Warehousing Specialist,[45-55),1,0.125
Cyprus,Database Administrator (DBA),[45-55),1,0.125
Cyprus,Head of Information Systems and Data Processing,[45-55),1,0.125
Czechia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),[30-35),1,0.007692307692307693
Czechia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),[45-55),1,0.007692307692307693
Czechia,Automatic Data Processing Planner,[45-55),2,0.015384615384615385
Czechia,Automatic Data Processing Planner (ADP Planner),[45-55),1,0.007692307692307693
Czechia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),[40-45),1,0.007692307692307693
Czechia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),[45-55),1,0.007692307692307693
Czechia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),[55-70),1,0.007692307692307693
Czechia,Clinical Data Coordinator,[45-55),1,0.007692307692307693
Czechia,Computer or Data Processing Systems Consultant,[40-45),2,0.015384615384615385
Czechia,Computer or Data Processing Systems Consultant,[45-55),1,0.007692307692307693
Czechia,Data Acquisition Technician,[30-35),1,0.007692307692307693
Czechia,Data Administrator,[45-55),2,0.015384615384615385
Czechia,Data Architect,[30-35),1,0.007692307692307693
Czechia,Data Architect,[45-55),1,0.007692307692307693
Czechia,Data Center Operator,[45-55),1,0.007692307692307693
Czechia,Data Collection Technician,[45-55),1,0.007692307692307693
Czechia,Data Communications Analyst,[45-55),1,0.007692307692307693
Czechia,Data Communications Software Consultant,[45-55),1,0.007692307692307693
Czechia,Data Control Assistant,[30-35),1,0.007692307692307693
Czechia,Data Coordinator,[55-70),1,0.007692307692307693
Czechia,Data Entry Machine Operator,[45-55),1,0.007692307692307693
Czechia,Data Entry Specialist,[45-55),1,0.007692307692307693
Czechia,Data Keyer,[30-35),1,0.007692307692307693
Czechia,Data Management Associate,[30-35),1,0.007692307692307693
Czechia,Data Management Information Technology Specialist,[40-45),1,0.007692307692307693
Czechia,Data Manager,[45-55),1,0.007692307692307693
Czechia,Data Miner,[55-70),1,0.007692307692307693
Czechia,Data Modeling Specialist,[40-45),1,0.007692307692307693
Czechia,Data Modeling Specialist,[45-55),1,0.007692307692307693
Czechia,Data Officer,[30-35),1,0.007692307692307693
Czechia,Data Officer,[40-45),2,0.015384615384615385
Czechia,Data Officer,[45-55),1,0.007692307692307693
Czechia,Data Operations Director,[40-45),1,0.007692307692307693
Czechia,Data Operations Director,[45-55),1,0.007692307692307693
Czechia,Data Operations Director,[55-70),1,0.007692307692307693
Czechia,Data Processing Auditor,[45-55),1,0.007692307692307693
Czechia,Data Processing Auxiliary Equipment Operator,[45-55),1,0.007692307692307693
Czechia,Data Processing Equipment Repairer,[40-45),1,0.007692307692307693
Czechia,Data Processing Manager,[55-70),1,0.007692307692307693
Czechia,Data Processing Mechanic,[40-45),1,0.007692307692307693
Czechia,Data Processing Services Sales Representative,[45-55),1,0.007692307692307693
Czechia,Data Processing Systems Analyst,[30-35),1,0.007692307692307693
Czechia,Data Processing Systems Analyst,[40-45),1,0.007692307692307693
Czechia,Data Processing Systems Analyst,[55-70),1,0.007692307692307693
Czechia,Data Processing Systems Project Planner,[45-55),2,0.015384615384615385
Czechia,Data Sciences Director,[30-35),1,0.007692307692307693
Czechia,Data Scientist,[40-45),1,0.007692307692307693
Czechia,Data Security Analyst,[30-35),1,0.007692307692307693
Czechia,Data Security Analyst,[40-45),1,0.007692307692307693
Czechia,Data Storage Specialist,[40-45),1,0.007692307692307693
Czechia,Data Storage Specialist,[55-70),2,0.015384615384615385
Czechia,Data Systems Manager,[55-70),1,0.007692307692307693
Czechia,Data Technician,[55-70),1,0.007692307692307693
Czechia,Data Warehouse Analyst,(18-25),1,0.007692307692307693
Czechia,Data Warehouse Analyst,[45-55),1,0.007692307692307693
Czechia,Data Warehouse Architect,[30-35),1,0.007692307692307693
Czechia,Data Warehouse Architect,[55-70),1,0.007692307692307693
Czechia,Data Warehouse Developer,[45-55),1,0.007692307692307693
Czechia,Data Warehousing Engineer,[45-55),1,0.007692307692307693
Czechia,Data Warehousing Manager,[30-35),2,0.015384615384615385
Czechia,Data Warehousing Specialist,[45-55),1,0.007692307692307693
Czechia,Database Administration Associate,[45-55),1,0.007692307692307693
Czechia,Database Administrator (DBA),(18-25),1,0.007692307692307693
Czechia,Database Architect,[30-35),2,0.015384615384615385
Czechia,Database Consultant,[30-35),2,0.015384615384615385
Czechia,Database Consultant,[45-55),1,0.007692307692307693
Czechia,Database Coordinator,[30-35),1,0.007692307692307693
Czechia,Database Coordinator,[40-45),1,0.007692307692307693
Czechia,Database Designer,[55-70),1,0.007692307692307693
Czechia,Database Development Project Manager,[45-55),1,0.007692307692307693
Czechia,Database Development and Administration Project Manager,[55-70),1,0.007692307692307693
Czechia,Database Engineer,[40-45),3,0.023076923076923078
Czechia,Database Management System Specialist (DBMS Specialist),[40-45),1,0.007692307692307693
Czechia,Database Marketing Analyst,[30-35),1,0.007692307692307693
Czechia,Database Security Administrator,[30-35),1,0.007692307692307693
Czechia,Database Security Administrator,[40-45),1,0.007692307692307693
Czechia,Database Security Administrator,[45-55),1,0.007692307692307693
Czechia,Database Security Expert,[30-35),1,0.007692307692307693
Czechia,Database Security Expert,[40-45),1,0.007692307692307693
Czechia,Database Software Technician,[45-55),3,0.023076923076923078
Czechia,Database Specialist,[40-45),1,0.007692307692307693
Czechia,Database Tester,[45-55),2,0.015384615384615385
Czechia,Databases Computer Consultant,[45-55),1,0.007692307692307693
Czechia,Databases Computer Consultant,[55-70),1,0.007692307692307693
Czechia,Databases Software Consultant,[40-45),1,0.007692307692307693
Czechia,Director of Data Operations,[45-55),2,0.015384615384615385
Czechia,Director of Data Operations,[55-70),1,0.007692307692307693
Czechia,Electronic Data Processing Auditor (EDP Auditor),[40-45),1,0.007692307692307693
Czechia,"Engineer, System Electronic Data Processing (Engineer, System EDP)",[55-70),1,0.007692307692307693
Czechia,Flight Test Data Acquisition Technician,(18-25),1,0.007692307692307693
Czechia,GPS Field Data Collector (Global Positioning System Field Data Collector),[40-45),1,0.007692307692307693
Czechia,Geographic Information Systems Data Administrator (GIS Data Administrator),[40-45),1,0.007692307692307693
Czechia,Geographic Information Systems Data Manager (GIS Data Manager),[55-70),1,0.007692307692307693
Czechia,Geographic Information Systems Data Specialist (GIS Data Specialist),[45-55),2,0.015384615384615385
Czechia,Geographic Information Systems Database Administrator (GIS Database Administrator),[30-35),1,0.007692307692307693
Czechia,Geographic Information Systems Database Administrator (GIS Database Administrator),[40-45),1,0.007692307692307693
Czechia,Head of Information Systems and Data Processing,[40-45),2,0.015384615384615385
Czechia,Head of Information Systems and Data Processing,[45-55),1,0.007692307692307693
Czechia,Health Data Analyst,[30-35),1,0.007692307692307693
Czechia,Internet Database Specialist,[30-35),1,0.007692307692307693
Czechia,Internet Database Specialist,[40-45),2,0.015384615384615385
Czechia,Internet Database Specialist,[55-70),1,0.007692307692307693
Czechia,Maintenance Data Analyst,[45-55),1,0.007692307692307693
Czechia,Marketing Database Analyst,[45-55),1,0.007692307692307693
Czechia,Micro Computer Data Processor,[45-55),1,0.007692307692307693
Czechia,Naval Tactical Data System--Combat Information Center Officer,[45-55),1,0.007692307692307693
Czechia,"Naval Tactical Data System--Combat Information Center Watch Officer, General",[40-45),1,0.007692307692307693
Czechia,Oracle Database Administrator (Oracle DBA),[40-45),1,0.007692307692307693
Czechia,Oracle Database Administrator (Oracle DBA),[45-55),1,0.007692307692307693
Czechia,Oracle Database Administrator (Oracle DBA),[55-70),1,0.007692307692307693
Czechia,SCADA Technician (Supervisory Control and Data Acquisition Technician),[45-55),1,0.007692307692307693
Czechia,SQL Database Administrator,[30-35),1,0.007692307692307693
Denmark,Automatic Data Processing Planner,[40-45),1,0.014084507042253521
Denmark,Automatic Data Processing Planner,[45-55),1,0.014084507042253521
Denmark,Automatic Data Processing Planner (ADP Planner),[45-55),1,0.014084507042253521
Denmark,Automatic Data Processing Planner (ADP Planner),[55-70),1,0.014084507042253521
Denmark,Automatic Data Processing Systems Security Specialist (ADP Systems Security),[30-35),1,0.014084507042253521
Denmark,Clinical Data Manager,[30-35),1,0.014084507042253521
Denmark,Data Architect,[30-35),1,0.014084507042253521
Denmark,Data Base Design Analyst,(18-25),1,0.014084507042253521
Denmark,Data Communications Software Consultant,[40-45),1,0.014084507042253521
Denmark,Data Communications Software Consultant,[45-55),2,0.028169014084507043
Denmark,Data Communications Software Consultant,[55-70),1,0.014084507042253521
Denmark,Data Coordinator,[45-55),2,0.028169014084507043
Denmark,Data Keyer,(18-25),1,0.014084507042253521
